Country,Breed,Breed Type,Sex,Age Groups,Number of Cattle
 England , CHAROLAIS , Non Dairy , F , 66 to 72 months ,"1,220"
 England , CHAROLAIS , Non Dairy , F , 72 to 78 months ,522
 England , CHAROLAIS , Non Dairy , F , 78 to 84 months ,"1,132"
 England , CHAROLAIS , Non Dairy , F , 84 to 90 months ,483
 England , CHAROLAIS , Non Dairy , F , 90 to 96 months ,918
 England , CHAROLAIS , Non Dairy , F , 96 to102 months ,354
 England , CHAROLAIS , Non Dairy , F , 102+months ,"4,799"
 England , CHAROLAIS , Non Dairy , F ,,22
 England , CHAROLAIS , Non Dairy , M , 0 to 6 months ,"1,883"
 England , CHAROLAIS , Non Dairy , M , 6 to 12 months ,"3,978"
 England , CHAROLAIS , Non Dairy , M , 12 to 18 months ,"1,841"
 England , CHAROLAIS , Non Dairy , M , 18 to 24 months ,"3,136"
 England , CHAROLAIS , Non Dairy , M , 24 to 30 months ,905
 England , CHAROLAIS , Non Dairy , M , 30 to 36 months ,742
 England , CHAROLAIS , Non Dairy , M , 36 to 42 months ,193
 England , CHAROLAIS , Non Dairy , M , 42 to 48 Months ,402
 England , CHAROLAIS , Non Dairy , M , 48 to 54 months ,176
 England , CHAROLAIS , Non Dairy , M , 54 to 60 months ,307
 England , CHAROLAIS , Non Dairy , M , 60 to 66 months ,127
 England , CHAROLAIS , Non Dairy , M , 66 to 72 months ,250
 England , CHAROLAIS , Non Dairy , M , 72 to 78 months ,110
 England , CHAROLAIS , Non Dairy , M , 78 to 84 months ,203
 England , CHAROLAIS , Non Dairy , M , 84 to 90 months ,83
 England , CHAROLAIS , Non Dairy , M , 90 to 96 months ,127
 England , CHAROLAIS , Non Dairy , M , 96 to102 months ,53
 England , CHAROLAIS , Non Dairy , M , 102+months ,505
 England , CHAROLAIS , Non Dairy , M ,,9
 England , CHAROLAIS , Non Dairy ,, 102+months ,1
 England , CHAROLAIS X , Non Dairy , F , 0 to 6 months ,"10,798"
 England , CHAROLAIS X , Non Dairy , F , 6 to 12 months ,"23,427"
 England , CHAROLAIS X , Non Dairy , F , 12 to 18 months ,"11,293"
 England , CHAROLAIS X , Non Dairy , F , 18 to 24 months ,"21,754"
 England , CHAROLAIS X , Non Dairy , F , 24 to 30 months ,"4,637"
 England , CHAROLAIS X , Non Dairy , F , 30 to 36 months ,"3,567"
 England , CHAROLAIS X , Non Dairy , F , 36 to 42 months ,"1,300"
 England , CHAROLAIS X , Non Dairy , F , 42 to 48 Months ,"2,561"
 England , CHAROLAIS X , Non Dairy , F , 48 to 54 months ,"1,092"
 England , CHAROLAIS X , Non Dairy , F , 54 to 60 months ,"2,123"
 England , CHAROLAIS X , Non Dairy , F , 60 to 66 months ,993
 England , CHAROLAIS X , Non Dairy , F , 66 to 72 months ,"2,032"
 England , CHAROLAIS X , Non Dairy , F , 72 to 78 months ,"1,133"
 England , CHAROLAIS X , Non Dairy , F , 78 to 84 months ,"2,228"
 England , CHAROLAIS X , Non Dairy , F , 84 to 90 months ,"1,045"
 England , CHAROLAIS X , Non Dairy , F , 90 to 96 months ,"1,795"
 England , CHAROLAIS X , Non Dairy , F , 96 to102 months ,884
 England , CHAROLAIS X , Non Dairy , F , 102+months ,"12,681"
 England , CHAROLAIS X , Non Dairy , F ,,132
 England , CHAROLAIS X , Non Dairy , M , 0 to 6 months ,"11,169"
 England , CHAROLAIS X , Non Dairy , M , 6 to 12 months ,"24,210"
 England , CHAROLAIS X , Non Dairy , M , 12 to 18 months ,"11,300"
 England , CHAROLAIS X , Non Dairy , M , 18 to 24 months ,"21,490"
 England , CHAROLAIS X , Non Dairy , M , 24 to 30 months ,"4,866"
 England , CHAROLAIS X , Non Dairy , M , 30 to 36 months ,"1,606"
 England , CHAROLAIS X , Non Dairy , M , 36 to 42 months ,210
 England , CHAROLAIS X , Non Dairy , M , 42 to 48 Months ,179
 England , CHAROLAIS X , Non Dairy , M , 48 to 54 months ,72
 England , CHAROLAIS X , Non Dairy , M , 54 to 60 months ,114
 England , CHAROLAIS X , Non Dairy , M , 60 to 66 months ,53
 England , CHAROLAIS X , Non Dairy , M , 66 to 72 months ,62
 England , CHAROLAIS X , Non Dairy , M , 72 to 78 months ,56
 England , CHAROLAIS X , Non Dairy , M , 78 to 84 months ,84
 England , CHAROLAIS X , Non Dairy , M , 84 to 90 months ,37
 England , CHAROLAIS X , Non Dairy , M , 90 to 96 months ,61
 England , CHAROLAIS X , Non Dairy , M , 96 to102 months ,44
 England , CHAROLAIS X , Non Dairy , M , 102+months ,548
 England , CHAROLAIS X , Non Dairy , M ,,53
 England , CHAROLAIS X , Non Dairy ,, 12 to 18 months ,1
 England , CHAROLAIS X , Non Dairy ,, 78 to 84 months ,1
 England , CHAROLAIS X , Non Dairy ,, 102+months ,3
 England , CHAROLAIS X , Non Dairy ,,,3
 England , CHIANINA , Non Dairy , F , 12 to 18 months ,1
 England , CHIANINA , Non Dairy , F , 18 to 24 months ,1
 England , CHIANINA , Non Dairy , F , 30 to 36 months ,1
 England , CHIANINA , Non Dairy , F , 42 to 48 Months ,1
 England , CHIANINA , Non Dairy , M , 6 to 12 months ,1
 England , CHIANINA X , Non Dairy , F , 0 to 6 months ,3
 England , CHIANINA X , Non Dairy , F , 12 to 18 months ,1
 England , CHIANINA X , Non Dairy , F , 18 to 24 months ,8
 England , CHIANINA X , Non Dairy , F , 30 to 36 months ,2
 England , CHIANINA X , Non Dairy , F , 36 to 42 months ,1
 England , CHIANINA X , Non Dairy , F , 48 to 54 months ,2
 England , CHIANINA X , Non Dairy , F , 60 to 66 months ,2
 England , CHIANINA X , Non Dairy , F , 78 to 84 months ,1
 England , CHIANINA X , Non Dairy , F , 90 to 96 months ,1
 England , CHIANINA X , Non Dairy , F , 102+months ,13
 England , CHIANINA X , Non Dairy , M , 0 to 6 months ,5
 England , CHIANINA X , Non Dairy , M , 6 to 12 months ,3
 England , CHIANINA X , Non Dairy , M , 12 to 18 months ,2
 England , CHIANINA X , Non Dairy , M , 18 to 24 months ,4
 England , CHIANINA X , Non Dairy , M , 24 to 30 months ,2
 England , CHILLINGHAM , Non Dairy , F , 6 to 12 months ,1
 England , CHILLINGHAM , Non Dairy , F , 42 to 48 Months ,1
 England , CHILLINGHAM X , Non Dairy , F , 0 to 6 months ,1
 England , CHILLINGHAM X , Non Dairy , F , 24 to 30 months ,1
 England , CHILLINGHAM X , Non Dairy , F , 102+months ,1
 England , COLOURED WELSH , Non Dairy , F , 18 to 24 months ,1
 England , COLOURED WELSH , Non Dairy , M , 18 to 24 months ,4
 England , COLOURED WELSH CROSS , Non Dairy , F , 18 to 24 months ,5
 England , COLOURED WELSH CROSS , Non Dairy , M , 6 to 12 months ,2
 England , COLOURED WELSH CROSS , Non Dairy , M , 30 to 36 months ,1
 England , CONTINENTAL , Non Dairy , F , 102+months ,1
 England , CROSS BREED BEEF , Non Dairy , F , 0 to 6 months ,37
 England , CROSS BREED BEEF , Non Dairy , F , 6 to 12 months ,122
 England , CROSS BREED BEEF , Non Dairy , F , 12 to 18 months ,42
 England , CROSS BREED BEEF , Non Dairy , F , 18 to 24 months ,82
 England , CROSS BREED BEEF , Non Dairy , F , 24 to 30 months ,15
 England , CROSS BREED BEEF , Non Dairy , F , 30 to 36 months ,10
 England , CROSS BREED BEEF , Non Dairy , F , 36 to 42 months ,12
 England , CROSS BREED BEEF , Non Dairy , F , 42 to 48 Months ,22
 England , CROSS BREED BEEF , Non Dairy , F , 48 to 54 months ,11
 England , CROSS BREED BEEF , Non Dairy , F , 54 to 60 months ,16
 England , CROSS BREED BEEF , Non Dairy , F , 60 to 66 months ,6
 England , CROSS BREED BEEF , Non Dairy , F , 66 to 72 months ,15
 England , CROSS BREED BEEF , Non Dairy , F , 72 to 78 months ,9
 England , CROSS BREED BEEF , Non Dairy , F , 78 to 84 months ,6
 England , CROSS BREED BEEF , Non Dairy , F , 84 to 90 months ,9
 England , CROSS BREED BEEF , Non Dairy , F , 90 to 96 months ,5
 England , CROSS BREED BEEF , Non Dairy , F , 96 to102 months ,3
 England , CROSS BREED BEEF , Non Dairy , F , 102+months ,47
 England , CROSS BREED BEEF , Non Dairy , F ,,2
 England , CROSS BREED BEEF , Non Dairy , M , 0 to 6 months ,34
 England , CROSS BREED BEEF , Non Dairy , M , 6 to 12 months ,110
 England , CROSS BREED BEEF , Non Dairy , M , 12 to 18 months ,45
 England , CROSS BREED BEEF , Non Dairy , M , 18 to 24 months ,55
 England , CROSS BREED BEEF , Non Dairy , M , 24 to 30 months ,10
 England , CROSS BREED BEEF , Non Dairy , M , 30 to 36 months ,2
 England , CROSS BREED BEEF , Non Dairy , M , 36 to 42 months ,2
 England , CROSS BREED BEEF , Non Dairy , M , 42 to 48 Months ,2
 England , CROSS BREED BEEF , Non Dairy , M , 54 to 60 months ,2
 England , CROSS BREED BEEF , Non Dairy , M , 78 to 84 months ,1
 England , CROSS BREED BEEF , Non Dairy , M , 102+months ,6
 England , CROSS BREED DAIRY , Dairy , F , 0 to 6 months ,210
 England , CROSS BREED DAIRY , Dairy , F , 6 to 12 months ,"1,173"
 England , CROSS BREED DAIRY , Dairy , F , 12 to 18 months ,265
 England , CROSS BREED DAIRY , Dairy , F , 18 to 24 months ,864
 England , CROSS BREED DAIRY , Dairy , F , 24 to 30 months ,200
 England , CROSS BREED DAIRY , Dairy , F , 30 to 36 months ,666
 England , CROSS BREED DAIRY , Dairy , F , 36 to 42 months ,151
 England , CROSS BREED DAIRY , Dairy , F , 42 to 48 Months ,361
 England , CROSS BREED DAIRY , Dairy , F , 48 to 54 months ,160
 England , CROSS BREED DAIRY , Dairy , F , 54 to 60 months ,300
 England , CROSS BREED DAIRY , Dairy , F , 60 to 66 months ,97
 England , CROSS BREED DAIRY , Dairy , F , 66 to 72 months ,138
 England , CROSS BREED DAIRY , Dairy , F , 72 to 78 months ,76
 England , CROSS BREED DAIRY , Dairy , F , 78 to 84 months ,14
 England , CROSS BREED DAIRY , Dairy , F , 84 to 90 months ,13
 England , CROSS BREED DAIRY , Dairy , F , 90 to 96 months ,15
 England , CROSS BREED DAIRY , Dairy , F , 96 to102 months ,5
 England , CROSS BREED DAIRY , Dairy , F , 102+months ,10
 England , CROSS BREED DAIRY , Dairy , M , 0 to 6 months ,16
 England , CROSS BREED DAIRY , Dairy , M , 6 to 12 months ,198
 England , CROSS BREED DAIRY , Dairy , M , 12 to 18 months ,33
 England , CROSS BREED DAIRY , Dairy , M , 18 to 24 months ,163
 England , CROSS BREED DAIRY , Dairy , M , 24 to 30 months ,7
 England , CROSS BREED DAIRY , Dairy , M , 30 to 36 months ,12
 England , CROSS BREED DAIRY , Dairy , M , 42 to 48 Months ,1
 England , CROSS BREED DAIRY , Dairy , M , 102+months ,1
 England , DAIRY SHORTHORN , Dairy , F , 0 to 6 months ,748
 England , DAIRY SHORTHORN , Dairy , F , 6 to 12 months ,703
 England , DAIRY SHORTHORN , Dairy , F , 12 to 18 months ,659
 England , DAIRY SHORTHORN , Dairy , F , 18 to 24 months ,619
 England , DAIRY SHORTHORN , Dairy , F , 24 to 30 months ,712
 England , DAIRY SHORTHORN , Dairy , F , 30 to 36 months ,612
 England , DAIRY SHORTHORN , Dairy , F , 36 to 42 months ,498
 England , DAIRY SHORTHORN , Dairy , F , 42 to 48 Months ,465
 England , DAIRY SHORTHORN , Dairy , F , 48 to 54 months ,417
 England , DAIRY SHORTHORN , Dairy , F , 54 to 60 months ,307
 England , DAIRY SHORTHORN , Dairy , F , 60 to 66 months ,346
 England , DAIRY SHORTHORN , Dairy , F , 66 to 72 months ,331
 England , DAIRY SHORTHORN , Dairy , F , 72 to 78 months ,304
 England , DAIRY SHORTHORN , Dairy , F , 78 to 84 months ,211
 England , DAIRY SHORTHORN , Dairy , F , 84 to 90 months ,175
 England , DAIRY SHORTHORN , Dairy , F , 90 to 96 months ,133
 England , DAIRY SHORTHORN , Dairy , F , 96 to102 months ,138
 England , DAIRY SHORTHORN , Dairy , F , 102+months ,525
 England , DAIRY SHORTHORN , Dairy , M , 0 to 6 months ,336
 England , DAIRY SHORTHORN , Dairy , M , 6 to 12 months ,294
 England , DAIRY SHORTHORN , Dairy , M , 12 to 18 months ,255
 England , DAIRY SHORTHORN , Dairy , M , 18 to 24 months ,224
 England , DAIRY SHORTHORN , Dairy , M , 24 to 30 months ,132
 England , DAIRY SHORTHORN , Dairy , M , 30 to 36 months ,20
 England , DAIRY SHORTHORN , Dairy , M , 36 to 42 months ,15
 England , DAIRY SHORTHORN , Dairy , M , 42 to 48 Months ,10
 England , DAIRY SHORTHORN , Dairy , M , 48 to 54 months ,4
 England , DAIRY SHORTHORN , Dairy , M , 54 to 60 months ,6
 England , DAIRY SHORTHORN , Dairy , M , 60 to 66 months ,7
 England , DAIRY SHORTHORN , Dairy , M , 66 to 72 months ,3
 England , DAIRY SHORTHORN , Dairy , M , 72 to 78 months ,1
 England , DAIRY SHORTHORN , Dairy , M , 78 to 84 months ,3
 England , DAIRY SHORTHORN , Dairy , M , 84 to 90 months ,1
 England , DAIRY SHORTHORN , Dairy , M , 90 to 96 months ,2
 England , DAIRY SHORTHORN , Dairy , M , 96 to102 months ,2
 England , DAIRY SHORTHORN , Dairy , M , 102+months ,9
 England , DAIRY SHORTHORN X , Dairy , F , 0 to 6 months ,494
 England , DAIRY SHORTHORN X , Dairy , F , 6 to 12 months ,507
 England , DAIRY SHORTHORN X , Dairy , F , 12 to 18 months ,438
 England , DAIRY SHORTHORN X , Dairy , F , 18 to 24 months ,445
 England , DAIRY SHORTHORN X , Dairy , F , 24 to 30 months ,374
 England , DAIRY SHORTHORN X , Dairy , F , 30 to 36 months ,359
 England , DAIRY SHORTHORN X , Dairy , F , 36 to 42 months ,437
 England , DAIRY SHORTHORN X , Dairy , F , 42 to 48 Months ,471
 England , DAIRY SHORTHORN X , Dairy , F , 48 to 54 months ,309
 England , DAIRY SHORTHORN X , Dairy , F , 54 to 60 months ,242
 England , DAIRY SHORTHORN X , Dairy , F , 60 to 66 months ,216
 England , DAIRY SHORTHORN X , Dairy , F , 66 to 72 months ,138
 England , DAIRY SHORTHORN X , Dairy , F , 72 to 78 months ,133
 England , DAIRY SHORTHORN X , Dairy , F , 78 to 84 months ,133
 England , DAIRY SHORTHORN X , Dairy , F , 84 to 90 months ,116
 England , DAIRY SHORTHORN X , Dairy , F , 90 to 96 months ,126
 England , DAIRY SHORTHORN X , Dairy , F , 96 to102 months ,48
 England , DAIRY SHORTHORN X , Dairy , F , 102+months ,223
 England , DAIRY SHORTHORN X , Dairy , M , 0 to 6 months ,188
 England , DAIRY SHORTHORN X , Dairy , M , 6 to 12 months ,247
 England , DAIRY SHORTHORN X , Dairy , M , 12 to 18 months ,207
 England , DAIRY SHORTHORN X , Dairy , M , 18 to 24 months ,167
 England , DAIRY SHORTHORN X , Dairy , M , 24 to 30 months ,90
 England , DAIRY SHORTHORN X , Dairy , M , 30 to 36 months ,38
 England , DAIRY SHORTHORN X , Dairy , M , 36 to 42 months ,7
 England , DAIRY SHORTHORN X , Dairy , M , 42 to 48 Months ,6
 England , DAIRY SHORTHORN X , Dairy , M , 48 to 54 months ,2
 England , DAIRY SHORTHORN X , Dairy , M , 54 to 60 months ,1
 England , DAIRY SHORTHORN X , Dairy , M , 66 to 72 months ,1
 England , DAIRY SHORTHORN X , Dairy , M , 72 to 78 months ,3
 England , DAIRY SHORTHORN X , Dairy , M , 78 to 84 months ,1
 England , DAIRY SHORTHORN X , Dairy , M , 102+months ,1
 England , DANISH RED , Non Dairy , F , 0 to 6 months ,84
 England , DANISH RED , Non Dairy , F , 6 to 12 months ,106
 England , DANISH RED , Non Dairy , F , 12 to 18 months ,94
 England , DANISH RED , Non Dairy , F , 18 to 24 months ,106
 England , DANISH RED , Non Dairy , F , 24 to 30 months ,213
 England , DANISH RED , Non Dairy , F , 30 to 36 months ,338
 England , DANISH RED , Non Dairy , F , 36 to 42 months ,219
 England , DANISH RED , Non Dairy , F , 42 to 48 Months ,138
 England , DANISH RED , Non Dairy , F , 48 to 54 months ,156
 England , DANISH RED , Non Dairy , F , 54 to 60 months ,87
 England , DANISH RED , Non Dairy , F , 60 to 66 months ,51
 England , DANISH RED , Non Dairy , F , 66 to 72 months ,39
 England , DANISH RED , Non Dairy , F , 72 to 78 months ,16
 England , DANISH RED , Non Dairy , F , 78 to 84 months ,15
 England , DANISH RED , Non Dairy , F , 84 to 90 months ,7
 England , DANISH RED , Non Dairy , F , 90 to 96 months ,13
 England , DANISH RED , Non Dairy , F , 96 to102 months ,13
 England , DANISH RED , Non Dairy , F , 102+months ,32
 England , DANISH RED , Non Dairy , M , 0 to 6 months ,56
 England , DANISH RED , Non Dairy , M , 6 to 12 months ,78
 England , DANISH RED , Non Dairy , M , 12 to 18 months ,51
 England , DANISH RED , Non Dairy , M , 18 to 24 months ,31
 England , DANISH RED , Non Dairy , M , 24 to 30 months ,6
 England , DANISH RED , Non Dairy , M , 30 to 36 months ,1
 England , DANISH RED , Non Dairy , M , 36 to 42 months ,1
 England , DANISH RED , Non Dairy , M , 42 to 48 Months ,2
 England , DANISH RED , Non Dairy , M , 54 to 60 months ,2
 England , DANISH RED , Non Dairy , M , 60 to 66 months ,4
 England , DANISH RED , Non Dairy , M , 66 to 72 months ,1
 England , DANISH RED X , Non Dairy , F , 0 to 6 months ,196
 England , DANISH RED X , Non Dairy , F , 6 to 12 months ,147
 England , DANISH RED X , Non Dairy , F , 12 to 18 months ,144
 England , DANISH RED X , Non Dairy , F , 18 to 24 months ,119
 England , DANISH RED X , Non Dairy , F , 24 to 30 months ,189
 England , DANISH RED X , Non Dairy , F , 30 to 36 months ,151
 England , DANISH RED X , Non Dairy , F , 36 to 42 months ,149
 England , DANISH RED X , Non Dairy , F , 42 to 48 Months ,125
 England , DANISH RED X , Non Dairy , F , 48 to 54 months ,166
 England , DANISH RED X , Non Dairy , F , 54 to 60 months ,175
 England , DANISH RED X , Non Dairy , F , 60 to 66 months ,76
 England , DANISH RED X , Non Dairy , F , 66 to 72 months ,104
 England , DANISH RED X , Non Dairy , F , 72 to 78 months ,60
 England , DANISH RED X , Non Dairy , F , 78 to 84 months ,47
 England , DANISH RED X , Non Dairy , F , 84 to 90 months ,33
 England , DANISH RED X , Non Dairy , F , 90 to 96 months ,26
 England , DANISH RED X , Non Dairy , F , 96 to102 months ,14
 England , DANISH RED X , Non Dairy , F , 102+months ,47
 England , DANISH RED X , Non Dairy , M , 0 to 6 months ,107
 England , DANISH RED X , Non Dairy , M , 6 to 12 months ,63
 England , DANISH RED X , Non Dairy , M , 12 to 18 months ,96
 England , DANISH RED X , Non Dairy , M , 18 to 24 months ,39
 England , DANISH RED X , Non Dairy , M , 24 to 30 months ,24
 England , DANISH RED X , Non Dairy , M , 30 to 36 months ,7
 England , DANISH RED X , Non Dairy , M , 36 to 42 months ,2
 England , DANISH RED X , Non Dairy , M , 42 to 48 Months ,1
 England , DANISH RED X , Non Dairy , M , 48 to 54 months ,5
 England , DANISH RED X , Non Dairy , M , 54 to 60 months ,2
 England , DANISH RED X , Non Dairy , M , 60 to 66 months ,3
 England , DEVON , Non Dairy , F , 0 to 6 months ,833
 England , DEVON , Non Dairy , F , 6 to 12 months ,"3,198"
 England , DEVON , Non Dairy , F , 12 to 18 months ,715
 England , DEVON , Non Dairy , F , 18 to 24 months ,"2,959"
 England , DEVON , Non Dairy , F , 24 to 30 months ,554
 England , DEVON , Non Dairy , F , 30 to 36 months ,"2,028"
 England , DEVON , Non Dairy , F , 36 to 42 months ,406
 England , DEVON , Non Dairy , F , 42 to 48 Months ,"1,638"
 England , DEVON , Non Dairy , F , 48 to 54 months ,380
 England , DEVON , Non Dairy , F , 54 to 60 months ,"1,441"
 England , DEVON , Non Dairy , F , 60 to 66 months ,256
 England , DEVON , Non Dairy , F , 66 to 72 months ,"1,150"
 England , DEVON , Non Dairy , F , 72 to 78 months ,258
 England , DEVON , Non Dairy , F , 78 to 84 months ,"1,061"
 England , DEVON , Non Dairy , F , 84 to 90 months ,271
 England , DEVON , Non Dairy , F , 90 to 96 months ,817
 England , DEVON , Non Dairy , F , 96 to102 months ,198
 England , DEVON , Non Dairy , F , 102+months ,"2,638"
 England , DEVON , Non Dairy , F ,,46
 England , DEVON , Non Dairy , M , 0 to 6 months ,825
 England , DEVON , Non Dairy , M , 6 to 12 months ,"3,182"
 England , DEVON , Non Dairy , M , 12 to 18 months ,726
 England , DEVON , Non Dairy , M , 18 to 24 months ,"2,612"
 England , DEVON , Non Dairy , M , 24 to 30 months ,342
 England , DEVON , Non Dairy , M , 30 to 36 months ,471
 England , DEVON , Non Dairy , M , 36 to 42 months ,55
 England , DEVON , Non Dairy , M , 42 to 48 Months ,141
 England , DEVON , Non Dairy , M , 48 to 54 months ,38
 England , DEVON , Non Dairy , M , 54 to 60 months ,95
 England , DEVON , Non Dairy , M , 60 to 66 months ,18
 England , DEVON , Non Dairy , M , 66 to 72 months ,89
 England , DEVON , Non Dairy , M , 72 to 78 months ,18
 England , DEVON , Non Dairy , M , 78 to 84 months ,68
 England , DEVON , Non Dairy , M , 84 to 90 months ,23
 England , DEVON , Non Dairy , M , 90 to 96 months ,39
 England , DEVON , Non Dairy , M , 96 to102 months ,16
