County Name,Breed,Sex,0-1 Years,1-2 Years,2-3 Years,3-4 Years,4-5 Years,Over 5 Years,Totals
Suffolk,SMX,F,"1,064",744,196,184,163,"1,118","3,469"
Suffolk,SMX,M,807,539,68,5,4,128,"1,551"
Suffolk,SRWX,F,8,0,0,0,0,0,8
Suffolk,SRWX,M,1,3,0,0,0,0,4
Suffolk,SU,F,12,17,5,2,0,37,73
Suffolk,SU,M,13,14,4,1,0,2,34
Suffolk,SUX,F,20,36,2,0,0,10,68
Suffolk,SUX,M,10,15,1,0,0,0,26
Suffolk,WB,F,1,2,13,7,1,10,34
Suffolk,WB,M,3,0,0,0,1,1,5
Suffolk,WBX,F,0,1,0,0,0,28,29
Suffolk,WBX,M,1,1,0,0,0,0,2
Suffolk,WP,F,0,8,0,2,0,8,18
Suffolk,WP,M,0,3,0,0,0,0,3
Suffolk,WPX,F,0,1,1,1,0,0,3
Suffolk,WPX,M,3,0,0,0,0,0,3
Suffolk,WSX,F,0,0,0,1,0,0,1
Isles of Scilly,AA,F,1,0,0,0,0,0,1
Isles of Scilly,AA,M,1,1,0,0,0,0,2
Isles of Scilly,AAX,F,8,6,0,1,1,7,23
Isles of Scilly,AAX,M,7,6,0,0,0,1,14
Isles of Scilly,AY,F,0,0,0,0,3,2,5
Isles of Scilly,AY,M,0,1,0,0,0,0,1
Isles of Scilly,AYX,F,0,0,1,0,0,1,2
Isles of Scilly,BAX,F,0,0,1,0,0,0,1
Isles of Scilly,BBX,F,3,0,0,0,0,0,3
Isles of Scilly,BBX,M,3,0,0,0,0,0,3
Isles of Scilly,CHX,F,1,0,0,0,1,2,4
Isles of Scilly,DEV,F,3,3,0,0,0,4,10
Isles of Scilly,DEV,M,0,1,0,0,0,0,1
Isles of Scilly,DEVX,F,1,10,0,0,0,0,11
Isles of Scilly,DEVX,M,0,11,0,0,0,0,11
Isles of Scilly,DEX,F,0,0,0,0,0,1,1
Isles of Scilly,GU,F,0,0,0,0,0,1,1
Isles of Scilly,GUX,F,0,2,1,0,0,1,4
Isles of Scilly,GUX,M,1,0,0,1,0,0,2
Isles of Scilly,H,M,0,0,0,0,0,1,1
Isles of Scilly,HEX,F,5,8,1,0,1,5,20
Isles of Scilly,HEX,M,13,3,0,0,0,0,16
Isles of Scilly,HX,F,0,0,0,0,0,3,3
Isles of Scilly,JE,F,0,1,2,0,0,7,10
Isles of Scilly,JE,M,0,3,0,0,0,1,4
Isles of Scilly,LIM,F,1,0,1,0,0,1,3
Isles of Scilly,LIM,M,1,2,0,0,1,0,4
Isles of Scilly,LIMX,F,9,11,4,6,1,9,40
Isles of Scilly,LIMX,M,11,12,0,0,0,0,23
Isles of Scilly,LIX,F,0,0,0,0,0,3,3
Isles of Scilly,SD,F,0,0,0,0,4,0,4
Isles of Scilly,SDX,F,2,1,0,0,0,0,3
Isles of Scilly,SDX,M,2,2,0,0,0,0,4
Isles of Scilly,SH,F,0,2,0,2,0,0,4
Isles of Scilly,SM,F,1,0,0,0,0,0,1
Isles of Scilly,SMX,F,2,0,0,0,0,1,3
Isles of Scilly,SMX,M,2,0,0,0,0,0,2
Surrey,AA,F,148,90,66,62,48,189,603
Surrey,AA,M,152,94,11,8,6,16,287
Surrey,AAX,F,584,372,140,112,84,311,"1,603"
Surrey,AAX,M,631,277,58,4,1,17,988
Surrey,AR,F,0,1,0,0,0,0,1
Surrey,AY,F,29,33,34,25,16,107,244
Surrey,AY,M,33,14,14,2,1,0,64
Surrey,AYX,F,0,0,0,0,0,1,1
Surrey,BA,F,21,16,15,8,1,15,76
Surrey,BA,M,30,11,0,0,2,6,49
Surrey,BABX,F,0,0,0,0,0,15,15
Surrey,BARX,F,0,0,0,0,0,2,2
Surrey,BAX,F,53,28,20,15,21,179,316
Surrey,BAX,M,58,22,13,1,0,8,102
Surrey,BAZX,F,1,0,0,0,0,0,1
Surrey,BB,F,16,9,3,2,2,18,50
Surrey,BB,M,10,6,3,5,2,10,36
Surrey,BBX,F,344,269,59,42,10,118,842
Surrey,BBX,M,430,345,93,5,5,14,892
Surrey,BF,F,256,230,266,267,307,356,"1,682"
Surrey,BF,M,333,188,44,5,2,6,578
Surrey,BFX,F,290,212,223,183,8,8,924
Surrey,BFX,M,210,158,23,1,0,1,393
Surrey,BG,F,3,2,0,1,2,6,14
Surrey,BG,M,4,2,2,5,0,5,18
Surrey,BGX,F,3,8,0,0,1,3,15
Surrey,BGX,M,7,9,2,0,0,0,18
Surrey,BH,F,0,0,0,0,0,45,45
Surrey,BS,F,0,0,0,0,0,2,2
Surrey,BS,M,1,0,0,0,0,0,1
Surrey,BSH,F,11,12,4,5,8,22,62
Surrey,BSH,M,8,10,2,0,1,2,23
Surrey,BSHX,F,7,2,1,1,1,0,12
Surrey,BSHX,M,13,5,0,0,0,0,18
Surrey,BSX,F,0,0,1,6,14,2,23
Surrey,BSX,M,9,0,0,0,0,0,9
Surrey,BW,F,0,0,0,1,0,4,5
Surrey,BW,M,0,2,0,0,0,0,2
Surrey,BWX,F,3,2,0,1,0,3,9
Surrey,BWX,M,2,3,0,0,0,0,5
Surrey,CB,F,0,0,1,1,0,0,2
Surrey,CB,M,0,1,5,0,0,0,6
Surrey,CH,F,65,27,15,29,15,76,227
Surrey,CH,M,53,13,5,6,7,30,114
Surrey,CHX,F,299,225,103,41,27,555,"1,250"
Surrey,CHX,M,305,148,18,12,8,67,558
Surrey,DE,F,0,0,0,0,0,2,2
Surrey,DEV,F,11,13,0,0,0,19,43
Surrey,DEV,M,9,0,0,0,0,0,9
Surrey,DEVX,F,1,2,0,1,0,6,10
Surrey,DEVX,M,6,1,0,0,0,1,8
Surrey,DEX,F,38,26,17,32,18,66,197
Surrey,DEX,M,24,21,12,2,3,5,67
Surrey,DEXX,F,1,4,1,0,0,5,11
Surrey,DEXX,M,0,2,0,0,0,0,2
Surrey,DR,F,0,0,0,0,0,2,2
Surrey,DS,F,0,8,23,6,6,3,46
Surrey,DS,M,2,0,0,0,1,0,3
Surrey,DSX,F,0,0,5,0,2,2,9
Surrey,DV,F,0,0,0,0,0,12,12
Surrey,DV,M,0,0,0,0,0,4,4
Surrey,DVX,F,0,0,0,0,0,14,14
Surrey,DVX,M,0,0,0,0,0,5,5
Surrey,FR,F,0,0,0,0,0,"1,047","1,047"
Surrey,FR,M,0,0,0,0,0,72,72
Surrey,FRX,F,0,0,0,0,0,42,42
Surrey,FRX,M,0,0,0,0,0,18,18
Surrey,GA,F,0,0,0,0,0,3,3
Surrey,GAX,F,0,0,0,1,0,3,4
Surrey,GBX,M,1,0,0,0,0,1,2
Surrey,GEX,F,0,0,0,0,0,2,2
Surrey,GL,F,0,0,2,3,1,0,6
Surrey,GU,F,4,5,2,2,5,28,46
Surrey,GU,M,2,5,4,0,0,1,12
Surrey,GUX,F,0,0,1,0,0,3,4
Surrey,GUX,M,0,1,0,0,0,0,1
Surrey,H,F,0,0,0,0,0,38,38
Surrey,H,M,0,0,0,0,0,8,8
Surrey,HE,F,62,53,39,23,21,78,276
Surrey,HE,M,90,31,16,4,6,7,154
Surrey,HEBLX,F,0,0,0,0,0,18,18
Surrey,HER,F,0,0,0,0,0,12,12
Surrey,HERX,F,0,0,0,0,0,4,4
Surrey,HEX,F,275,180,119,70,65,372,"1,081"
Surrey,HEX,M,281,181,58,7,1,5,533
Surrey,HF,F,551,728,541,487,488,"1,001","3,796"
Surrey,HF,M,702,532,105,15,6,36,"1,396"
Surrey,HFX,F,2,0,1,2,0,16,21
Surrey,HFX,M,9,2,2,0,0,1,14
Surrey,HI,F,16,15,17,12,14,72,146
Surrey,HI,M,20,31,14,4,0,21,90
Surrey,HIX,F,3,0,0,0,0,1,4
Surrey,HIX,M,1,0,0,0,0,0,1
Surrey,HL,F,0,0,0,0,0,1,1
Surrey,HO,F,336,275,246,200,189,309,"1,555"
Surrey,HO,M,144,77,13,2,0,16,252
Surrey,HOX,F,0,0,0,0,0,2,2
Surrey,HX,F,0,0,0,0,0,122,122
Surrey,HX,M,0,0,0,0,0,20,20
Surrey,IM,F,0,1,2,0,0,2,5
Surrey,IM,M,1,2,0,0,0,0,3
Surrey,JE,F,135,74,89,101,50,291,740
Surrey,JE,M,5,2,1,1,0,1,10
Surrey,JEX,F,2,2,0,2,7,8,21
Surrey,JEX,M,1,0,0,0,0,1,2
Surrey,JY,F,7,0,0,0,0,0,7
Surrey,JY,M,5,0,0,0,0,0,5
Surrey,LH,F,2,1,0,1,1,13,18
Surrey,LH,M,5,4,0,0,1,2,12
Surrey,LHX,F,8,0,1,0,1,4,14
Surrey,LHX,M,4,1,0,0,0,0,5
Surrey,LI,F,0,0,0,0,0,21,21
Surrey,LI,M,0,0,0,0,0,12,12
Surrey,LIM,F,73,28,20,15,13,76,225
Surrey,LIM,M,70,26,12,7,4,13,132
Surrey,LIMB,F,0,0,0,0,0,1,1
Surrey,LIMBX,F,0,0,0,0,0,13,13
Surrey,LIMR,F,0,0,0,0,0,2,2
Surrey,LIMRX,F,0,0,0,0,0,3,3
Surrey,LIMX,F,561,355,103,66,61,290,"1,436"
Surrey,LIMX,M,559,326,62,5,2,10,964
Surrey,LIX,F,0,0,0,0,0,139,139
Surrey,LIX,M,0,0,0,0,0,22,22
Surrey,LMX,F,0,0,0,0,0,6,6
Surrey,MGX,F,1,7,1,0,1,3,13
Surrey,MGX,M,2,11,1,0,0,0,14
Surrey,MO,F,0,0,0,0,0,1,1
Surrey,MO,M,1,0,0,1,0,0,2
Surrey,MOX,F,0,0,1,0,0,1,2
Surrey,MOX,M,1,2,8,0,0,0,11
Surrey,MRI,F,0,0,0,0,0,2,2
Surrey,MRIX,F,0,0,0,0,1,2,3
Surrey,MRIX,M,0,3,1,0,0,0,4
Surrey,NO,F,0,0,0,0,0,4,4
Surrey,NO,M,1,0,0,0,0,0,1
Surrey,NS,F,0,0,0,0,0,68,68
Surrey,PI,F,0,1,0,0,0,1,2
Surrey,PI,M,0,0,1,0,0,4,5
Surrey,PIX,F,52,49,4,4,4,35,148
Surrey,PIX,M,45,45,1,0,0,2,93
Surrey,RO,F,0,0,0,0,0,1,1
Surrey,RP,F,0,0,0,0,0,2,2
Surrey,RP,M,1,0,0,0,0,0,1
Surrey,RPX,F,0,0,0,4,0,3,7
Surrey,RWFR,F,0,0,0,0,0,1,1
Surrey,SA,F,0,0,0,0,0,8,8
Surrey,SA,M,0,0,0,0,0,1,1
Surrey,SAX,F,3,4,3,4,2,18,34
Surrey,SAX,M,4,4,1,2,0,7,18
Surrey,SB,F,0,1,1,0,0,5,7
Surrey,SBX,F,0,0,2,0,0,0,2
Surrey,SBX,M,0,0,1,0,0,0,1
Surrey,SD,F,22,9,1,8,5,27,72
Surrey,SD,M,18,6,0,0,0,2,26
Surrey,SDX,F,35,33,10,8,4,30,120
Surrey,SDX,M,31,11,1,1,0,0,44
Surrey,SH,F,0,2,0,0,1,8,11
Surrey,SH,M,3,2,0,1,0,0,6
Surrey,SHO,F,0,11,7,7,11,66,102
Surrey,SHO,M,0,17,0,0,1,3,21
Surrey,SHOX,F,1,0,2,0,3,19,25
Surrey,SHOX,M,0,1,0,0,0,3,4
Surrey,SHX,F,0,0,0,1,0,1,2
Surrey,SHX,M,0,0,0,0,0,1,1
Surrey,SM,F,30,17,11,4,5,50,117
Surrey,SM,M,25,4,1,2,2,13,47
Surrey,SMX,F,226,259,97,51,59,333,"1,025"
Surrey,SMX,M,297,220,78,4,1,41,641
Surrey,SOB,F,0,0,1,2,4,29,36
Surrey,SOBX,F,0,0,0,2,0,0,2
Surrey,SOBX,M,0,0,0,0,0,1,1
Surrey,SRW,F,0,1,0,0,0,0,1
Surrey,SRWX,F,0,0,2,2,3,1,8
Surrey,SRWX,M,9,0,4,0,0,0,13
Surrey,STX,F,0,0,0,0,0,4,4
Surrey,STX,M,0,1,0,0,0,0,1
Surrey,SU,F,82,99,44,44,36,160,465
Surrey,SU,M,101,102,25,7,0,9,244
Surrey,SUX,F,73,43,44,24,25,119,328
Surrey,SUX,M,82,51,16,1,1,9,160
Surrey,WB,F,0,0,0,0,0,7,7
Surrey,WB,M,0,0,0,0,0,1,1
Surrey,WBX,F,1,1,0,0,2,2,6
Surrey,WG,F,0,2,0,0,0,0,2
Surrey,WP,F,0,1,4,2,1,3,11
Surrey,WP,M,0,0,1,0,0,0,1
Surrey,WPX,F,0,0,0,2,1,3,6
Surrey,WPX,M,0,1,1,0,0,0,2
Surrey,WS,F,2,1,0,0,0,0,3
Surrey,WS,M,4,1,0,0,0,0,5
Surrey,WSX,F,10,2,4,0,0,0,16
Surrey,WSX,M,12,0,0,0,0,0,12
Surrey,ZE,M,0,0,0,0,0,1,1
East Sussex,AA,F,62,62,25,36,11,100,296
East Sussex,AA,M,94,80,22,7,13,23,239
East Sussex,AAX,F,846,571,212,134,80,395,"2,238"
East Sussex,AAX,M,884,556,83,6,1,17,"1,547"
East Sussex,AUX,M,0,0,0,0,0,1,1
East Sussex,AY,F,50,75,68,52,9,94,348
East Sussex,AY,M,12,18,12,2,0,1,45
East Sussex,AYX,F,1,0,2,1,0,5,9
East Sussex,AYX,M,1,0,2,0,0,0,3
East Sussex,BA,F,10,7,9,3,2,19,50
East Sussex,BA,M,6,5,3,1,0,19,34
East Sussex,BABX,F,0,0,0,0,0,2,2
East Sussex,BARX,F,0,0,0,0,0,1,1
East Sussex,BAX,F,233,190,80,38,26,155,722
East Sussex,BAX,M,222,197,50,3,1,21,494
East Sussex,BAZX,F,3,0,0,0,0,0,3
East Sussex,BB,F,33,24,6,4,2,52,121
