Country,Breed,Breed Type,Sex,Age Groups,Number of Cattle
England,BELTED DUTCH CROSS,Dairy,M,6 to 12 months,4
England,BELTED GALLOWAY,Non Dairy,F,0 to 6 months,396
England,BELTED GALLOWAY,Non Dairy,F,6 to 12 months,808
England,BELTED GALLOWAY,Non Dairy,F,12 to 18 months,423
England,BELTED GALLOWAY,Non Dairy,F,18 to 24 months,689
England,BELTED GALLOWAY,Non Dairy,F,24 to 30 months,357
England,BELTED GALLOWAY,Non Dairy,F,30 to 36 months,544
England,BELTED GALLOWAY,Non Dairy,F,36 to 42 months,265
England,BELTED GALLOWAY,Non Dairy,F,42 to 48 Months,406
England,BELTED GALLOWAY,Non Dairy,F,48 to 54 months,282
England,BELTED GALLOWAY,Non Dairy,F,54 to 60 months,363
England,BELTED GALLOWAY,Non Dairy,F,60 to 66 months,207
England,BELTED GALLOWAY,Non Dairy,F,66 to 72 months,327
England,BELTED GALLOWAY,Non Dairy,F,72 to 78 months,201
England,BELTED GALLOWAY,Non Dairy,F,78 to 84 months,230
England,BELTED GALLOWAY,Non Dairy,F,84 to 90 months,173
England,BELTED GALLOWAY,Non Dairy,F,90 to 96 months,201
England,BELTED GALLOWAY,Non Dairy,F,96 to102 months,144
England,BELTED GALLOWAY,Non Dairy,F,102+months,903
England,BELTED GALLOWAY,Non Dairy,F,,10
England,BELTED GALLOWAY,Non Dairy,M,0 to 6 months,458
England,BELTED GALLOWAY,Non Dairy,M,6 to 12 months,775
England,BELTED GALLOWAY,Non Dairy,M,12 to 18 months,463
England,BELTED GALLOWAY,Non Dairy,M,18 to 24 months,640
England,BELTED GALLOWAY,Non Dairy,M,24 to 30 months,289
England,BELTED GALLOWAY,Non Dairy,M,30 to 36 months,170
England,BELTED GALLOWAY,Non Dairy,M,36 to 42 months,57
England,BELTED GALLOWAY,Non Dairy,M,42 to 48 Months,63
England,BELTED GALLOWAY,Non Dairy,M,48 to 54 months,33
England,BELTED GALLOWAY,Non Dairy,M,54 to 60 months,54
England,BELTED GALLOWAY,Non Dairy,M,60 to 66 months,18
England,BELTED GALLOWAY,Non Dairy,M,66 to 72 months,12
England,BELTED GALLOWAY,Non Dairy,M,72 to 78 months,23
England,BELTED GALLOWAY,Non Dairy,M,78 to 84 months,19
England,BELTED GALLOWAY,Non Dairy,M,84 to 90 months,17
England,BELTED GALLOWAY,Non Dairy,M,90 to 96 months,11
England,BELTED GALLOWAY,Non Dairy,M,96 to102 months,13
England,BELTED GALLOWAY,Non Dairy,M,102+months,58
England,BELTED GALLOWAY,Non Dairy,M,,18
England,BELTED GALLOWAY X,Non Dairy,F,0 to 6 months,130
England,BELTED GALLOWAY X,Non Dairy,F,6 to 12 months,290
England,BELTED GALLOWAY X,Non Dairy,F,12 to 18 months,139
England,BELTED GALLOWAY X,Non Dairy,F,18 to 24 months,177
England,BELTED GALLOWAY X,Non Dairy,F,24 to 30 months,78
England,BELTED GALLOWAY X,Non Dairy,F,30 to 36 months,115
England,BELTED GALLOWAY X,Non Dairy,F,36 to 42 months,49
England,BELTED GALLOWAY X,Non Dairy,F,42 to 48 Months,88
England,BELTED GALLOWAY X,Non Dairy,F,48 to 54 months,49
England,BELTED GALLOWAY X,Non Dairy,F,54 to 60 months,88
England,BELTED GALLOWAY X,Non Dairy,F,60 to 66 months,43
England,BELTED GALLOWAY X,Non Dairy,F,66 to 72 months,72
England,BELTED GALLOWAY X,Non Dairy,F,72 to 78 months,27
England,BELTED GALLOWAY X,Non Dairy,F,78 to 84 months,54
England,BELTED GALLOWAY X,Non Dairy,F,84 to 90 months,29
England,BELTED GALLOWAY X,Non Dairy,F,90 to 96 months,38
England,BELTED GALLOWAY X,Non Dairy,F,96 to102 months,19
England,BELTED GALLOWAY X,Non Dairy,F,102+months,185
England,BELTED GALLOWAY X,Non Dairy,F,,3
England,BELTED GALLOWAY X,Non Dairy,M,0 to 6 months,148
England,BELTED GALLOWAY X,Non Dairy,M,6 to 12 months,286
England,BELTED GALLOWAY X,Non Dairy,M,12 to 18 months,123
England,BELTED GALLOWAY X,Non Dairy,M,18 to 24 months,191
England,BELTED GALLOWAY X,Non Dairy,M,24 to 30 months,35
England,BELTED GALLOWAY X,Non Dairy,M,30 to 36 months,26
England,BELTED GALLOWAY X,Non Dairy,M,36 to 42 months,11
England,BELTED GALLOWAY X,Non Dairy,M,42 to 48 Months,14
England,BELTED GALLOWAY X,Non Dairy,M,48 to 54 months,2
England,BELTED GALLOWAY X,Non Dairy,M,54 to 60 months,3
England,BELTED GALLOWAY X,Non Dairy,M,66 to 72 months,2
England,BELTED GALLOWAY X,Non Dairy,M,72 to 78 months,3
England,BELTED GALLOWAY X,Non Dairy,M,78 to 84 months,1
England,BELTED GALLOWAY X,Non Dairy,M,84 to 90 months,1
England,BELTED GALLOWAY X,Non Dairy,M,90 to 96 months,2
England,BELTED GALLOWAY X,Non Dairy,M,102+months,1
England,BELTED GALLOWAY X,Non Dairy,M,,3
England,BELTED WELSH BLACK,Non Dairy,F,0 to 6 months,1
England,BELTED WELSH BLACK,Non Dairy,F,6 to 12 months,16
England,BELTED WELSH BLACK,Non Dairy,F,12 to 18 months,4
England,BELTED WELSH BLACK,Non Dairy,F,18 to 24 months,11
England,BELTED WELSH BLACK,Non Dairy,F,30 to 36 months,7
England,BELTED WELSH BLACK,Non Dairy,F,36 to 42 months,4
England,BELTED WELSH BLACK,Non Dairy,F,42 to 48 Months,5
England,BELTED WELSH BLACK,Non Dairy,F,48 to 54 months,6
England,BELTED WELSH BLACK,Non Dairy,F,54 to 60 months,5
England,BELTED WELSH BLACK,Non Dairy,F,60 to 66 months,4
England,BELTED WELSH BLACK,Non Dairy,F,66 to 72 months,2
England,BELTED WELSH BLACK,Non Dairy,F,72 to 78 months,2
England,BELTED WELSH BLACK,Non Dairy,F,78 to 84 months,3
England,BELTED WELSH BLACK,Non Dairy,F,84 to 90 months,1
England,BELTED WELSH BLACK,Non Dairy,F,90 to 96 months,1
England,BELTED WELSH BLACK,Non Dairy,F,96 to102 months,1
England,BELTED WELSH BLACK,Non Dairy,F,102+months,11
England,BELTED WELSH BLACK,Non Dairy,M,0 to 6 months,6
England,BELTED WELSH BLACK,Non Dairy,M,6 to 12 months,8
England,BELTED WELSH BLACK,Non Dairy,M,12 to 18 months,2
England,BELTED WELSH BLACK,Non Dairy,M,18 to 24 months,4
England,BELTED WELSH BLACK,Non Dairy,M,30 to 36 months,1
England,BELTED WELSH BLACK,Non Dairy,M,84 to 90 months,1
England,BELTED WELSH BLACK,Non Dairy,M,96 to102 months,1
England,BELTED WELSH BLACK X,Non Dairy,F,0 to 6 months,1
England,BELTED WELSH BLACK X,Non Dairy,F,6 to 12 months,3
England,BELTED WELSH BLACK X,Non Dairy,F,18 to 24 months,5
England,BELTED WELSH BLACK X,Non Dairy,F,36 to 42 months,1
England,BELTED WELSH BLACK X,Non Dairy,F,54 to 60 months,3
England,BELTED WELSH BLACK X,Non Dairy,F,102+months,2
England,BELTED WELSH BLACK X,Non Dairy,M,0 to 6 months,2
England,BELTED WELSH BLACK X,Non Dairy,M,6 to 12 months,1
England,BELTED WELSH BLACK X,Non Dairy,M,18 to 24 months,8
England,BISON,Non Dairy,F,0 to 6 months,4
England,BISON,Non Dairy,F,6 to 12 months,19
England,BISON,Non Dairy,F,12 to 18 months,1
England,BISON,Non Dairy,F,18 to 24 months,22
England,BISON,Non Dairy,F,24 to 30 months,4
England,BISON,Non Dairy,F,30 to 36 months,12
England,BISON,Non Dairy,F,36 to 42 months,4
England,BISON,Non Dairy,F,42 to 48 Months,7
England,BISON,Non Dairy,F,48 to 54 months,6
England,BISON,Non Dairy,F,54 to 60 months,2
England,BISON,Non Dairy,F,60 to 66 months,1
England,BISON,Non Dairy,F,66 to 72 months,12
England,BISON,Non Dairy,F,72 to 78 months,3
England,BISON,Non Dairy,F,78 to 84 months,7
England,BISON,Non Dairy,F,84 to 90 months,10
England,BISON,Non Dairy,F,90 to 96 months,3
England,BISON,Non Dairy,F,96 to102 months,6
England,BISON,Non Dairy,F,102+months,73
England,BISON,Non Dairy,M,0 to 6 months,4
England,BISON,Non Dairy,M,6 to 12 months,11
England,BISON,Non Dairy,M,18 to 24 months,18
England,BISON,Non Dairy,M,24 to 30 months,4
England,BISON,Non Dairy,M,30 to 36 months,10
England,BISON,Non Dairy,M,36 to 42 months,3
England,BISON,Non Dairy,M,42 to 48 Months,4
England,BISON,Non Dairy,M,48 to 54 months,7
England,BISON,Non Dairy,M,54 to 60 months,3
England,BISON,Non Dairy,M,60 to 66 months,1
England,BISON,Non Dairy,M,66 to 72 months,1
England,BISON,Non Dairy,M,72 to 78 months,5
England,BISON,Non Dairy,M,78 to 84 months,1
England,BISON,Non Dairy,M,84 to 90 months,8
England,BISON,Non Dairy,M,90 to 96 months,2
England,BISON,Non Dairy,M,96 to102 months,3
England,BISON,Non Dairy,M,102+months,9
England,BISON,Non Dairy,,6 to 12 months,5
England,BLONDE D'AQU (RED),Non Dairy,F,102+months,8
England,X,Non Dairy,F,102+months,85
England,X,Non Dairy,M,102+months,2
England,BLONDE D'AQU(BLACK),Non Dairy,F,102+months,1
England,BLONDE D'AQU(BLACK)X,Non Dairy,F,102+months,80
England,BLONDE D'AQU(BLACK)X,Non Dairy,M,102+months,3
England,BLONDE D'AQU(WHITE)X,Non Dairy,F,102+months,26
England,BLONDE D'AQU(WHITE)X,Non Dairy,M,102+months,1
England,BLONDE D'AQUITAINE,Non Dairy,F,0 to 6 months,624
England,BLONDE D'AQUITAINE,Non Dairy,F,6 to 12 months,"1,465"
England,BLONDE D'AQUITAINE,Non Dairy,F,12 to 18 months,661
England,BLONDE D'AQUITAINE,Non Dairy,F,18 to 24 months,"1,286"
England,BLONDE D'AQUITAINE,Non Dairy,F,24 to 30 months,397
England,BLONDE D'AQUITAINE,Non Dairy,F,30 to 36 months,585
England,BLONDE D'AQUITAINE,Non Dairy,F,36 to 42 months,199
England,BLONDE D'AQUITAINE,Non Dairy,F,42 to 48 Months,475
England,BLONDE D'AQUITAINE,Non Dairy,F,48 to 54 months,234
England,BLONDE D'AQUITAINE,Non Dairy,F,54 to 60 months,450
England,BLONDE D'AQUITAINE,Non Dairy,F,60 to 66 months,170
England,BLONDE D'AQUITAINE,Non Dairy,F,66 to 72 months,357
England,BLONDE D'AQUITAINE,Non Dairy,F,72 to 78 months,178
England,BLONDE D'AQUITAINE,Non Dairy,F,78 to 84 months,322
England,BLONDE D'AQUITAINE,Non Dairy,F,84 to 90 months,160
England,BLONDE D'AQUITAINE,Non Dairy,F,90 to 96 months,316
England,BLONDE D'AQUITAINE,Non Dairy,F,96 to102 months,153
England,BLONDE D'AQUITAINE,Non Dairy,F,102+months,"1,922"
England,BLONDE D'AQUITAINE,Non Dairy,F,,1
England,BLONDE D'AQUITAINE,Non Dairy,M,0 to 6 months,635
England,BLONDE D'AQUITAINE,Non Dairy,M,6 to 12 months,"1,396"
England,BLONDE D'AQUITAINE,Non Dairy,M,12 to 18 months,578
England,BLONDE D'AQUITAINE,Non Dairy,M,18 to 24 months,892
England,BLONDE D'AQUITAINE,Non Dairy,M,24 to 30 months,229
England,BLONDE D'AQUITAINE,Non Dairy,M,30 to 36 months,226
England,BLONDE D'AQUITAINE,Non Dairy,M,36 to 42 months,92
England,BLONDE D'AQUITAINE,Non Dairy,M,42 to 48 Months,159
England,BLONDE D'AQUITAINE,Non Dairy,M,48 to 54 months,86
England,BLONDE D'AQUITAINE,Non Dairy,M,54 to 60 months,164
England,BLONDE D'AQUITAINE,Non Dairy,M,60 to 66 months,67
England,BLONDE D'AQUITAINE,Non Dairy,M,66 to 72 months,116
England,BLONDE D'AQUITAINE,Non Dairy,M,72 to 78 months,65
England,BLONDE D'AQUITAINE,Non Dairy,M,78 to 84 months,87
England,BLONDE D'AQUITAINE,Non Dairy,M,84 to 90 months,61
England,BLONDE D'AQUITAINE,Non Dairy,M,90 to 96 months,77
England,BLONDE D'AQUITAINE,Non Dairy,M,96 to102 months,30
England,BLONDE D'AQUITAINE,Non Dairy,M,102+months,281
England,BLONDE D'AQUITAINE,Non Dairy,M,,1
England,BLONDE D'AQUITAINE X,Non Dairy,F,0 to 6 months,"4,565"
England,BLONDE D'AQUITAINE X,Non Dairy,F,6 to 12 months,"12,752"
England,BLONDE D'AQUITAINE X,Non Dairy,F,12 to 18 months,"5,220"
England,BLONDE D'AQUITAINE X,Non Dairy,F,18 to 24 months,"9,979"
England,BLONDE D'AQUITAINE X,Non Dairy,F,24 to 30 months,"1,948"
England,BLONDE D'AQUITAINE X,Non Dairy,F,30 to 36 months,"1,970"
England,BLONDE D'AQUITAINE X,Non Dairy,F,36 to 42 months,803
England,BLONDE D'AQUITAINE X,Non Dairy,F,42 to 48 Months,"1,555"
England,BLONDE D'AQUITAINE X,Non Dairy,F,48 to 54 months,877
England,BLONDE D'AQUITAINE X,Non Dairy,F,54 to 60 months,"1,676"
England,BLONDE D'AQUITAINE X,Non Dairy,F,60 to 66 months,762
England,BLONDE D'AQUITAINE X,Non Dairy,F,66 to 72 months,"1,299"
England,BLONDE D'AQUITAINE X,Non Dairy,F,72 to 78 months,714
England,BLONDE D'AQUITAINE X,Non Dairy,F,78 to 84 months,"1,343"
England,BLONDE D'AQUITAINE X,Non Dairy,F,84 to 90 months,633
England,BLONDE D'AQUITAINE X,Non Dairy,F,90 to 96 months,"1,232"
England,BLONDE D'AQUITAINE X,Non Dairy,F,96 to102 months,602
England,BLONDE D'AQUITAINE X,Non Dairy,F,102+months,"8,412"
England,BLONDE D'AQUITAINE X,Non Dairy,F,,17
England,BLONDE D'AQUITAINE X,Non Dairy,M,0 to 6 months,"4,570"
England,BLONDE D'AQUITAINE X,Non Dairy,M,6 to 12 months,"12,706"
England,BLONDE D'AQUITAINE X,Non Dairy,M,12 to 18 months,"4,802"
England,BLONDE D'AQUITAINE X,Non Dairy,M,18 to 24 months,"8,068"
England,BLONDE D'AQUITAINE X,Non Dairy,M,24 to 30 months,"1,355"
England,BLONDE D'AQUITAINE X,Non Dairy,M,30 to 36 months,418
England,BLONDE D'AQUITAINE X,Non Dairy,M,36 to 42 months,71
England,BLONDE D'AQUITAINE X,Non Dairy,M,42 to 48 Months,81
England,BLONDE D'AQUITAINE X,Non Dairy,M,48 to 54 months,57
England,BLONDE D'AQUITAINE X,Non Dairy,M,54 to 60 months,55
England,BLONDE D'AQUITAINE X,Non Dairy,M,60 to 66 months,22
England,BLONDE D'AQUITAINE X,Non Dairy,M,66 to 72 months,45
England,BLONDE D'AQUITAINE X,Non Dairy,M,72 to 78 months,21
England,BLONDE D'AQUITAINE X,Non Dairy,M,78 to 84 months,49
England,BLONDE D'AQUITAINE X,Non Dairy,M,84 to 90 months,26
England,BLONDE D'AQUITAINE X,Non Dairy,M,90 to 96 months,30
England,BLONDE D'AQUITAINE X,Non Dairy,M,96 to102 months,26
England,BLONDE D'AQUITAINE X,Non Dairy,M,102+months,199
England,BLONDE D'AQUITAINE X,Non Dairy,M,,2
England,BLUE ALBION,Dairy,F,0 to 6 months,9
England,BLUE ALBION,Dairy,F,6 to 12 months,19
England,BLUE ALBION,Dairy,F,12 to 18 months,7
England,BLUE ALBION,Dairy,F,18 to 24 months,21
England,BLUE ALBION,Dairy,F,24 to 30 months,4
England,BLUE ALBION,Dairy,F,30 to 36 months,13
England,BLUE ALBION,Dairy,F,36 to 42 months,6
England,BLUE ALBION,Dairy,F,42 to 48 Months,10
England,BLUE ALBION,Dairy,F,48 to 54 months,1
England,BLUE ALBION,Dairy,F,54 to 60 months,15
England,BLUE ALBION,Dairy,F,60 to 66 months,4
England,BLUE ALBION,Dairy,F,66 to 72 months,13
England,BLUE ALBION,Dairy,F,72 to 78 months,6
England,BLUE ALBION,Dairy,F,78 to 84 months,18
England,BLUE ALBION,Dairy,F,84 to 90 months,4
England,BLUE ALBION,Dairy,F,90 to 96 months,5
England,BLUE ALBION,Dairy,F,96 to102 months,6
England,BLUE ALBION,Dairy,F,102+months,52
England,BLUE ALBION,Dairy,M,0 to 6 months,3
England,BLUE ALBION,Dairy,M,6 to 12 months,17
England,BLUE ALBION,Dairy,M,12 to 18 months,7
England,BLUE ALBION,Dairy,M,18 to 24 months,16
England,BLUE ALBION,Dairy,M,24 to 30 months,1
England,BLUE ALBION,Dairy,M,30 to 36 months,5
England,BLUE ALBION,Dairy,M,54 to 60 months,1
England,BLUE ALBION,Dairy,M,60 to 66 months,1
England,BLUE ALBION,Dairy,M,102+months,4
England,BLUE ALBION X,Dairy,F,0 to 6 months,20
England,BLUE ALBION X,Dairy,F,6 to 12 months,43
England,BLUE ALBION X,Dairy,F,12 to 18 months,5
England,BLUE ALBION X,Dairy,F,18 to 24 months,6
England,BLUE ALBION X,Dairy,F,24 to 30 months,11
England,BLUE ALBION X,Dairy,F,30 to 36 months,2
England,BLUE ALBION X,Dairy,F,36 to 42 months,20
England,BLUE ALBION X,Dairy,F,42 to 48 Months,7
England,BLUE ALBION X,Dairy,F,48 to 54 months,17
England,BLUE ALBION X,Dairy,F,54 to 60 months,14
England,BLUE ALBION X,Dairy,F,60 to 66 months,9
England,BLUE ALBION X,Dairy,F,66 to 72 months,5
England,BLUE ALBION X,Dairy,F,72 to 78 months,13
England,BLUE ALBION X,Dairy,F,78 to 84 months,9
England,BLUE ALBION X,Dairy,F,84 to 90 months,19
England,BLUE ALBION X,Dairy,F,90 to 96 months,5
England,BLUE ALBION X,Dairy,F,96 to102 months,3
England,BLUE ALBION X,Dairy,F,102+months,52
England,BLUE ALBION X,Dairy,M,0 to 6 months,16
England,BLUE ALBION X,Dairy,M,6 to 12 months,26
England,BLUE ALBION X,Dairy,M,12 to 18 months,6
England,BLUE ALBION X,Dairy,M,18 to 24 months,1
England,BLUE ALBION X,Dairy,M,102+months,6
England,BLUE GREY,Non Dairy,F,0 to 6 months,126
England,BLUE GREY,Non Dairy,F,6 to 12 months,256
England,BLUE GREY,Non Dairy,F,12 to 18 months,131
England,BLUE GREY,Non Dairy,F,18 to 24 months,179
England,BLUE GREY,Non Dairy,F,24 to 30 months,80
England,BLUE GREY,Non Dairy,F,30 to 36 months,195
England,BLUE GREY,Non Dairy,F,36 to 42 months,37
England,BLUE GREY,Non Dairy,F,42 to 48 Months,179
England,BLUE GREY,Non Dairy,F,48 to 54 months,22
England,BLUE GREY,Non Dairy,F,54 to 60 months,115
England,BLUE GREY,Non Dairy,F,60 to 66 months,20
England,BLUE GREY,Non Dairy,F,66 to 72 months,25
England,BLUE GREY,Non Dairy,F,72 to 78 months,27
England,BLUE GREY,Non Dairy,F,78 to 84 months,43
England,BLUE GREY,Non Dairy,F,84 to 90 months,25
England,BLUE GREY,Non Dairy,F,90 to 96 months,51
England,BLUE GREY,Non Dairy,F,96 to102 months,27
England,BLUE GREY,Non Dairy,F,102+months,401
England,BLUE GREY,Non Dairy,F,,1
England,BLUE GREY,Non Dairy,M,0 to 6 months,91
England,BLUE GREY,Non Dairy,M,6 to 12 months,221
England,BLUE GREY,Non Dairy,M,12 to 18 months,127
England,BLUE GREY,Non Dairy,M,18 to 24 months,325
England,BLUE GREY,Non Dairy,M,24 to 30 months,29
England,BLUE GREY,Non Dairy,M,30 to 36 months,24
England,BLUE GREY,Non Dairy,M,36 to 42 months,5
England,BLUE GREY,Non Dairy,M,42 to 48 Months,1
England,BLUE GREY,Non Dairy,M,102+months,3
England,BLUE GREY X,Non Dairy,F,0 to 6 months,30
England,BLUE GREY X,Non Dairy,F,6 to 12 months,25
England,BLUE GREY X,Non Dairy,F,12 to 18 months,21
England,BLUE GREY X,Non Dairy,F,18 to 24 months,46
England,BLUE GREY X,Non Dairy,F,24 to 30 months,27
England,BLUE GREY X,Non Dairy,F,30 to 36 months,14
England,BLUE GREY X,Non Dairy,F,36 to 42 months,10
England,BLUE GREY X,Non Dairy,F,42 to 48 Months,3
England,BLUE GREY X,Non Dairy,F,54 to 60 months,1
England,BLUE GREY X,Non Dairy,F,72 to 78 months,1
England,BLUE GREY X,Non Dairy,F,78 to 84 months,1
England,BLUE GREY X,Non Dairy,F,90 to 96 months,1
England,BLUE GREY X,Non Dairy,F,96 to102 months,4
England,BLUE GREY X,Non Dairy,F,102+months,11
England,BLUE GREY X,Non Dairy,M,0 to 6 months,24
England,BLUE GREY X,Non Dairy,M,6 to 12 months,23
England,BLUE GREY X,Non Dairy,M,12 to 18 months,19
England,BLUE GREY X,Non Dairy,M,18 to 24 months,30
England,BLUE GREY X,Non Dairy,M,24 to 30 months,30
England,BLUE GREY X,Non Dairy,M,30 to 36 months,6
England,BLUE GREY X,Non Dairy,M,84 to 90 months,1
England,BRAHMAN,Non Dairy,F,24 to 30 months,1
England,BRAHMAN,Non Dairy,F,30 to 36 months,2
England,BRAHMAN,Non Dairy,F,36 to 42 months,1
England,BRAHMAN,Non Dairy,F,84 to 90 months,1
England,BRAHMAN,Non Dairy,F,102+months,1
England,BRAHMAN X,Non Dairy,F,0 to 6 months,1
England,BRAHMAN X,Non Dairy,F,6 to 12 months,1
England,BRAHMAN X,Non Dairy,F,12 to 18 months,1
England,BRAHMAN X,Non Dairy,F,18 to 24 months,2
England,BRAHMAN X,Non Dairy,F,24 to 30 months,1
England,BRAHMAN X,Non Dairy,F,78 to 84 months,1
England,BRAHMAN X,Non Dairy,F,90 to 96 months,4
England,BRAHMAN X,Non Dairy,F,96 to102 months,1
England,BRAHMAN X,Non Dairy,F,102+months,9
England,BRAHMAN X,Non Dairy,M,0 to 6 months,1
England,BRAHMAN X,Non Dairy,M,12 to 18 months,2
England,BRAHMAN X,Non Dairy,M,102+months,1
England,BRETONNE PIE-NOIRE,Non Dairy,F,36 to 42 months,1
England,BRETONNE PIE-NOIRE,Non Dairy,F,48 to 54 months,1
England,BRETONNE PIE-NOIRE,Non Dairy,F,102+months,1
England,BRETONNE PIE-NOIRE,Non Dairy,M,18 to 24 months,1
England,BRITISH BLUE,Non Dairy,F,0 to 6 months,"2,408"
England,BRITISH BLUE,Non Dairy,F,6 to 12 months,"3,080"
England,BRITISH BLUE,Non Dairy,F,12 to 18 months,"2,282"
England,BRITISH BLUE,Non Dairy,F,18 to 24 months,"2,462"
England,BRITISH BLUE,Non Dairy,F,24 to 30 months,"1,319"
England,BRITISH BLUE,Non Dairy,F,30 to 36 months,"1,128"
England,BRITISH BLUE,Non Dairy,F,36 to 42 months,494
England,BRITISH BLUE,Non Dairy,F,42 to 48 Months,212
England,BRITISH BLUE,Non Dairy,F,48 to 54 months,17
England,BRITISH BLUE,Non Dairy,F,54 to 60 months,4
England,BRITISH BLUE,Non Dairy,F,60 to 66 months,11
England,BRITISH BLUE,Non Dairy,F,66 to 72 months,7
England,BRITISH BLUE,Non Dairy,F,72 to 78 months,2
England,BRITISH BLUE,Non Dairy,F,84 to 90 months,2
England,BRITISH BLUE,Non Dairy,F,102+months,5
England,BRITISH BLUE,Non Dairy,F,,1
England,BRITISH BLUE,Non Dairy,M,0 to 6 months,"2,745"
England,BRITISH BLUE,Non Dairy,M,6 to 12 months,"3,232"
England,BRITISH BLUE,Non Dairy,M,12 to 18 months,"2,370"
England,BRITISH BLUE,Non Dairy,M,18 to 24 months,"2,059"
England,BRITISH BLUE,Non Dairy,M,24 to 30 months,971
England,BRITISH BLUE,Non Dairy,M,30 to 36 months,435
England,BRITISH BLUE,Non Dairy,M,36 to 42 months,146
England,BRITISH BLUE,Non Dairy,M,42 to 48 Months,102
England,BRITISH BLUE,Non Dairy,M,48 to 54 months,14
England,BRITISH BLUE,Non Dairy,M,54 to 60 months,12
England,BRITISH BLUE,Non Dairy,M,60 to 66 months,1
England,BRITISH BLUE,Non Dairy,M,72 to 78 months,1
England,BRITISH BLUE,Non Dairy,M,102+months,1
England,BRITISH BLUE,Non Dairy,M,,3
England,BRITISH BLUE X,Non Dairy,F,0 to 6 months,"27,178"
England,BRITISH BLUE X,Non Dairy,F,6 to 12 months,"32,374"
England,BRITISH BLUE X,Non Dairy,F,12 to 18 months,"23,469"
England,BRITISH BLUE X,Non Dairy,F,18 to 24 months,"24,004"
England,BRITISH BLUE X,Non Dairy,F,24 to 30 months,"11,703"
England,BRITISH BLUE X,Non Dairy,F,30 to 36 months,"7,299"
England,BRITISH BLUE X,Non Dairy,F,36 to 42 months,"3,663"
England,BRITISH BLUE X,Non Dairy,F,42 to 48 Months,817
England,BRITISH BLUE X,Non Dairy,F,48 to 54 months,61
England,BRITISH BLUE X,Non Dairy,F,54 to 60 months,16
England,BRITISH BLUE X,Non Dairy,F,60 to 66 months,5
England,BRITISH BLUE X,Non Dairy,F,66 to 72 months,12
England,BRITISH BLUE X,Non Dairy,F,72 to 78 months,1
England,BRITISH BLUE X,Non Dairy,F,78 to 84 months,6
England,BRITISH BLUE X,Non Dairy,F,84 to 90 months,2
England,BRITISH BLUE X,Non Dairy,F,90 to 96 months,3
England,BRITISH BLUE X,Non Dairy,F,96 to102 months,1
England,BRITISH BLUE X,Non Dairy,F,102+months,2
England,BRITISH BLUE X,Non Dairy,F,,36
England,BRITISH BLUE X,Non Dairy,M,0 to 6 months,"30,028"
England,BRITISH BLUE X,Non Dairy,M,6 to 12 months,"34,913"
England,BRITISH BLUE X,Non Dairy,M,12 to 18 months,"24,256"
England,BRITISH BLUE X,Non Dairy,M,18 to 24 months,"19,979"
England,BRITISH BLUE X,Non Dairy,M,24 to 30 months,"8,439"
England,BRITISH BLUE X,Non Dairy,M,30 to 36 months,"1,284"
England,BRITISH BLUE X,Non Dairy,M,36 to 42 months,139
England,BRITISH BLUE X,Non Dairy,M,42 to 48 Months,35
England,BRITISH BLUE X,Non Dairy,M,48 to 54 months,4
England,BRITISH BLUE X,Non Dairy,M,54 to 60 months,2
England,BRITISH BLUE X,Non Dairy,M,,7
England,BRITISH FRIESIAN,Dairy,F,0 to 6 months,"16,970"
England,BRITISH FRIESIAN,Dairy,F,6 to 12 months,"14,786"
England,BRITISH FRIESIAN,Dairy,F,12 to 18 months,"16,474"
England,BRITISH FRIESIAN,Dairy,F,18 to 24 months,"14,726"
England,BRITISH FRIESIAN,Dairy,F,24 to 30 months,"16,742"
England,BRITISH FRIESIAN,Dairy,F,30 to 36 months,"14,098"
England,BRITISH FRIESIAN,Dairy,F,36 to 42 months,"14,946"
England,BRITISH FRIESIAN,Dairy,F,42 to 48 Months,"12,475"
England,BRITISH FRIESIAN,Dairy,F,48 to 54 months,"13,732"
England,BRITISH FRIESIAN,Dairy,F,54 to 60 months,"10,413"
England,BRITISH FRIESIAN,Dairy,F,60 to 66 months,"11,207"
